"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: LOVING"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BRUNSON 38",48158,08," ",81153,234538,0,0
"BRUNSON 47",42000,08," ",4188,0,0,0
"BRUNSON 47",48167,08," ",21438,41444,0,0
"BRUNSON 48",41937,08," ",12495,0,0,0
"BRUNSON A",46821,08," ",355837,686796,0,0
"BRUNSON D",292516,08," 1202H",0,0,412796,193526
"BRUNSON D",292518,08," 1203H",0,0,616585,306239
"BRUNSON D",292568,08," 1204H",0,0,422045,268629
"BRUNSON D",292687,08," 1201H",0,0,776137,299721
"BRUNSON D",48019,08," ",0,0,0,0
"BRUNSON E 805",52260,08," ",279964,326573,0,0
"BRUNSON E 806",52315,08," ",273589,255837,0,0
"BRUNSON F",292439,08," 1323H",0,0,358189,235412
"BRUNSON F",292874,08," 1301H",0,0,583968,321272
"BRUNSON F",51087,08," ",0,0,0,0
"BRUNSON H",292438,08," 813H",0,0,708111,389792
"BRUNSON H",53445,08," ",0,0,0,0
"BRUNSON I",53446,08," ",446433,731139,0,0
"BRUNSON J",53447,08," ",436950,981843,0,0
"BRUNSON TRUST 16",46144,08," ",7394,83354,0,0
"BRUNSON TRUST 16 B",52524,08," ",347238,557319,0,0
"BRUNSON TRUST 9",47014,08," ",493219,751768,0,0
"BRUNSON, GLENN 9-26",43491,08," ",0,0,0,0
"BRUNSON-TENNECO -A-",42225,08," ",0,0,0,0
"BRYCE 54-2-24",48955,08," ",180130,364220,0,0
"BUCCO 54-2-41 LOV UNIT",289061,08," 1H",0,0,1417564,478790
"BUCCO 54-2-41 LOV UNIT",289116,08," 2H",0,0,1718555,530046
"BUCCO 54-2-41 LOV UNIT",64466,08," ",14439,41800,0,0
"BUCCO 54-2-41 LOV W UNIT",64383,08," ",49151,243654,0,0
"BUCCO 54-2-41 LOV W UNIT",64395,08," ",31047,77173,0,0
"BUCKBEAK SWD",59943,08," ",0,0,0,0
"BUCKEYE 55-1-28 UNIT",284415,08," 1H",0,0,1085855,232877
BUFFALO,63740,08," ",69612,280759,0,0
"BUFFALO A",63401,08," ",113262,619732,0,0
"BUFFALO B",63175,08," ",62944,537537,0,0
"BUFFALO C",63016,08," ",70496,678817,0,0
"BUFFALO D",63064,08," ",61750,1116329,0,0
"BULL SHARK 53-28",43456,08," ",115247,406131,0,0
"BULLET 27-11",45024,08," ",0,0,0,0
"BULLHEAD 55-1-22 UNIT A",289702,08," 2H",0,0,1350984,328558
"BULLHEAD 55-1-22 UNIT A",290690,08," 3H",0,0,1108738,285833
"BULLHEAD 55-1-22 UNIT A",47743,08," ",119631,449997,0,0
"BULLHEAD 55-1-22 UNIT B",289612,08," 4H",0,0,401589,132475
"BULLHEAD 55-1-22 UNIT B",289617,08," 5H",0,0,1477776,331483
"BULLHEAD 55-1-22 UNIT B",289674,08," 1H",0,0,1467932,406488
"BULLHEAD 55-1-22 UNIT B",289704,08," 3H",0,0,1281088,323304
"BULLHEAD 55-1-22 UNIT B",289722,08," 2H",0,0,1656037,432312
"BULLHEAD 55-1-31",268225,08," 9H",0,0,0,0
"BULLHEAD 55-1-31",268226,08," 8H",0,0,0,0
"BULLHEAD 55-1-31",269053,08," 6H",0,0,0,0
"BULLHEAD 55-1-31",42522,08," ",0,0,0,0
"BULLHEAD 55-1-34 UNIT",272665,08," 9HR",0,0,0,0
"BULLHEAD 55-1-34 UNIT B",279857,08," 1H",0,0,1053412,299480
"BULLHEAD 55-1-39",271380,08," 2H",0,0,0,0
"BULLHEAD 55-1-39",272584,08," 4H",0,0,0,0
"BULLHEAD 55-1-39",272587,08," 1H",0,0,0,0
"BULLHEAD 55-1-39",272588,08," 9H",0,0,0,0
"BULLHEAD 55-1-39",272589,08," 6H",0,0,0,0
"BULLHEAD 55-1-41",261647,08," 1H",0,0,0,0
"BULLHEAD 55-1-41",266047,08," 8H",0,0,0,0
"BULLHEAD 55-2-3 UNIT",47515,08," ",132542,337587,0,0
"BULLHEAD 55-2-7 LOV",289073,08," 3H",0,0,923822,290096
"BULLHEAD 55-2-7 LOV",289113,08," 2H",0,0,902507,246858
"BULLHEAD 55-2-7 LOV",290018,08," 1H",0,0,82,109
"BULLHEAD 55-2-7 LOV",48809,08," ",776501,2490198,0,0
"BULLHEAD STATE 55-1-44",277183,08," 1H",0,0,0,0
"BULLHEAD STATE 55-1-44",287565,08," 2H",0,0,600976,169021
"BULLHEAD STATE 55-1-44",47186,08," ",0,0,0,0
"BULLHEAD STATE 55-1-45 UNIT B",279421,08," 1H",0,0,0,0
"BULLHEAD STATE 55-1-45 UNIT B",286472,08," 2H",0,0,1752732,320412
"BULLHEAD STATE 55-1-45 UNIT B",290436,08," 3H",0,0,989210,271548
"BULLHEAD STATE 55-1-45 UNIT B",290493,08," 5H",0,0,1035031,282917
"BULLHEAD STATE 55-1-45 UNIT B",47636,08," ",215932,698520,0,0
"BULLHEAD STATE 55-1-45-9 A",299723,08," 16HA",0,0,792557,268864
"BULLHEAD STATE 55-1-45-9 B",299724,08," 17HA",0,0,764828,257558
"BULLHEAD STATE 55-1-45-9 C",299600,08," 22H",0,0,758245,308566
"BULLHEAD STATE 55-1-45-9 D",299729,08," 18H",0,0,934052,279080
"BULLION 29-0-24-25 A",60794,08," ",376485,634640,0,0
"BULLION 29-0-24-25 B",60795,08," ",495138,954648,0,0
"BULLION 29-0-24-25 C",60796,08," ",360198,549808,0,0
"BULLION 29-0-24-25 D",60797,08," ",504515,784871,0,0
"BULLION 29-0-24-25 E",60798,08," ",488548,711042,0,0
"BULLION 29-0-24-25 F",60799,08," ",452181,844070,0,0
"BUNIN 4",283732,08," 9H",0,0,766127,126395
"BUNIN 4",285585,08," 3H",0,0,832332,150266
"BUNIN 4",285646,08," 3SL",0,0,0,0
"BUNIN 4",285687,08," 4H",0,0,185271,26386
"BUNIN 4",285691,08," 2H",0,0,17860,4572
"BUNIN 4",285711,08," 7H",0,0,401730,52765
"BUNIN 4",285712,08," 8H",0,0,367100,114004
"BUNIN 4",285903,08," 5H",0,0,99661,19995
"BUNIN 4",285905,08," 6H",0,0,204307,63221
"BUNIN 4 SWD",286789,08," 1",0,0,0,0
BUSH,18411,08," ",945,0,0,0
BUSH,30276,08," ",553,0,0,0
"BUSH -A-",26783,08," ",0,0,0,0
"BUSH VIPER UNIT NW 1-56",43457,08," ",48326,405507,0,0
"BUSH VIPER UNIT SE 1-56",46331,08," ",41545,385214,0,0
"BUSHMASTER 1-58",42852,08," ",217454,314961,0,0
"BUTTERNUT 55-1-39-27 A",58192,08," ",538548,1967785,0,0
"BUTTERNUT 55-1-39-27 B",58193,08," ",431432,1736285,0,0
"BUTTERNUT 55-1-39-27 C",58143,08," ",415169,1152736,0,0
"BUZZ ROCHELLE 81-TTT-B01 WF A",62489,08," ",276712,2851554,0,0
"BUZZ ROCHELLE 81-TTT-B01 WF B",62450,08," ",129912,2554874,0,0
"BUZZ ROCHELLE 81-TTT-B01 WF C",62310,08," ",170360,1410148,0,0
"BUZZ ROCHELLE 81-TTT-B01 WF D",62594,08," ",232764,2251717,0,0
"BUZZARD 23",46223,08," ",0,0,0,0
"BYERLEY 1-33",46812,08," ",190400,266602,0,0
"C.G. LUDEMAN 'B'",291049,08," 1H",0,0,29106,23279
"C.G. LUDEMAN 'B'",45241,08," ",0,0,0,0
"CALLAHAN 54-2-17 UNIT",281886,08," 1H",0,0,2518499,353132
"CALYPSO 29-0-16-9 UNIT A",56381,08," ",420991,735281,0,0
"CALYPSO 29-16-9 A",57053,08," ",393654,794237,0,0
"CALYPSO 29-16-9 B",57052,08," ",344123,671436,0,0
"CALYPSO 29-16-9 C",57056,08," ",476311,834345,0,0
"CALYPSO 29-16-9 D",57055,08," ",399830,704726,0,0
"CALYPSO 29-16-9 E",57054,08," ",488482,928186,0,0
"CALYPSO 29-16-9 F",56961,08," ",0,0,0,0
"CAMP 29-31 UNIT",47275,08," ",219376,398897,0,0
"CAMP 31 GAS UNIT",236108,08," 1",0,0,0,0
"CARDINAL 4",289270,08," P  2H",0,0,127049,68251
"CARDINAL 4",289558,08," P  1H",0,0,76383,39002
"CARDINAL 4",47457,08," ",0,0,0,0
"CARLSBAD 54-1-28 UNIT",295070,08," 14H",0,0,1764511,559513
"CARLSBAD 54-1-28 UNIT",295274,08," 13H",0,0,1200182,363249
"CARLSBAD 54-1-28 UNIT",49017,08," ",717636,1714494,0,0
"CARLSBAD 54-1-28 UNIT",53715,08," ",427091,1052375,0,0
CARPENTER,213715,08," 1",0,0,0,0
CARPENTER,254677,08," 1",0,0,926,30
"CARTHEL 31-TTT-B02 WF",53940,08," ",1408467,7001874,0,0
"CARTHEL 31-TTT-B02 WF",55971,08," ",97366,604331,0,0
"CARTHEL 31-TTT-B02 WF",57230,08," ",60850,546326,0,0
"CASCADES 55-1-26 UNIT",283143,08," 1H",0,0,1259445,410554
"CASHMERE 29-0-15-10 B",56734,08," ",721181,1068918,0,0
"CASHMERE 29-0-15-10 C",56808,08," ",736979,1188141,0,0
"CASHMERE 29-0-15-10 D",56832,08," ",512125,1109858,0,0
"CASHMERE 29-0-15-10 E",56810,08," ",572879,926787,0,0
"CASHMERE 29-0-15-10 F",56811,08," ",378390,725477,0,0
"CASHMERE 29-0-15-10 G",56837,08," ",315392,629812,0,0
"CASHMERE 29-0-15-10 H",56920,08," ",369892,640598,0,0
"CASHMERE 29-0-15-10 I",56858,08," ",305822,884542,0,0
"CASSINI 7 UNIT",292865,08," 705HR",0,0,727096,270938
"CASSINI 7 UNIT",292866,08," 714H",0,0,511030,194456
"CASSINI 7 UNIT",292867,08," 715H",0,0,663681,233612
"CASSINI 7 UNIT",292868,08," 734H",0,0,894855,251713
"CASSINI 7 UNIT",292889,08," 705H",0,0,0,0
"CASSINI 7 UNIT",292928,08," 733H",0,0,885286,246457
"CASSINI 7 UNIT",293049,08," 703H",0,0,544839,211699
"CASSINI 7 UNIT",293060,08," 704H",0,0,724828,273553
"CASSWIN A",294555,08," 701H",0,0,1490456,475071
"CASSWIN B",294556,08," 702H",0,0,0,0
"CASSWIN B",59651,08," ",467761,1360375,0,0
"CASSWIN C",294557,08," 711H",0,0,1336238,453620
"CASSWIN D",294427,08," 712H",0,0,1356663,474657
"CASSWIN E",294227,08," 713H",0,0,0,0
"CASSWIN E",59652,08," ",506350,1425003,0,0
"CASSWIN F",294545,08," 731H",0,0,1955194,408601
"CASSWIN G",294548,08," 732H",0,0,1445454,340005
"CASSWIN H",294088,08," 751H",0,0,3619294,479721
"CASSWIN I",294549,08," 733H",0,0,1662138,379924
"CASSWIN J",295165,08," 551H",0,0,0,0
"CASSWIN J",60365,08," ",425233,1242416,0,0
"CASSWIN K",295134,08," 552H",0,0,0,0
"CASSWIN K",60366,08," ",366848,1003124,0,0
"CASSWIN L",295255,08," 553H",0,0,0,0
"CASSWIN L",60321,08," ",435600,1403185,0,0
"CASSWIN M",295273,08," 554H",0,0,0,0
"CASSWIN M",61000,08," ",490872,1487805,0,0
"CASSWIN N",295125,08," 555H",0,0,0,0
"CASSWIN N",60299,08," ",374423,1010069,0,0
"CASSWIN O",295130,08," 556H",0,0,0,0
"CASSWIN O",60327,08," ",390422,1098763,0,0
"CASSWIN P",295126,08," 557H",0,0,0,0
"CASSWIN P",60368,08," ",370173,1081478,0,0
"CATFISH UNIT",065900,08," 1",0,0,62378,0
"CATFISH UNIT",169311,08," 2",0,0,38634,0
"CATFISH UNIT",224121,08," 3",0,0,326302,0
"CBR 10",276415,08," 2H",0,0,0,0
"CBR 10",276764,08," 1H",0,0,0,0
"CBR 10",285718,08," 3H",0,0,197060,48981
"CBR 10",285719,08," 4H",0,0,367903,78721
"CBR 10 PILOT",288024,08," 1",0,0,0,0
"CBR 10-3A-56-1",289869,08," 331H",0,0,2323337,574014
"CBR 10-3B-56-1",289870,08," 332H",0,0,2028689,337983
"CBR 11-2",284847,08," 1H",0,0,1582581,265979
"CBR 11-2B-56-1",287133,08," 332H",0,0,1662957,278294
"CBR 11-2C-56-1",287159,08," 333H",0,0,1895231,449017
"CBR 11-2D-56-1",287161,08," 334H",0,0,1847985,330841
"CBR 11-2E-56-1",290231,08," 335H",0,0,2414026,467175
"CBR 11-2F-56-1",290215,08," 336H",0,0,2422617,520248
"CBR 11-2G-56-1",299318,08," 412H",0,0,934056,157099
"CBR 11-2H-56-1",299227,08," 422H",0,0,1283017,207810
"CBR 11-2I-56-1",299225,08," 413H",0,0,1175330,196859
"CBR 11-2J-56-1",299319,08," 423H",0,0,1353375,218641
"CBR 11-2K-56-1",299228,08," 414H",0,0,1044138,195255
"CBR 11-2L-56-1",299226,08," 424H",0,0,1400423,228265
"CBR 11-2M-56-1",299231,08," 451H",0,0,2367466,147324
"CBR 11-2N-56-1",299233,08," 441H",0,0,2357560,167398
"CBR 11-2O-56-1",299234,08," 442H",0,0,2324296,159023
"CBR 11-2P-56-1",299232,08," 443H",0,0,2350770,167683
"CBR 11-2Q-56-1",299229,08," 452H",0,0,2287025,143670
"CBR 12",278773,08," 1H",0,0,2,15
"CBR 12",285720,08," 3H",0,0,220554,51184
"CBR 12",285721,08," 4H",0,0,462979,85642
"CBR 12-1A-56-1",297871,08," 331H",0,0,1542207,279106
"CBR 12-1B-56-1",297872,08," 321H",0,0,405385,140564
"CBR 12-1C-56-1",297873,08," 332H",0,0,1466959,255807
"CBR 12-1D-56-1",297874,08," 322H",0,0,760049,207448
"CBR 12-1E-56-1",297875,08," 333H",0,0,1365151,253054
"CBR 12-1G-56-1",298092,08," 334H",0,0,1583301,289837
"CBR 12-1H-56-1",297942,08," 324H",0,0,905827,263209
"CBR 12-1I-56-1",297915,08," 335H",0,0,1689278,344557
"CBR 12-1J-56-1",298093,08," 413H",0,0,1761109,279278
"CBR 12-1K-56-1",298094,08," 421H",0,0,2432696,366108
"CBR 12-1L-56-1",298108,08," 414H",0,0,1680944,285032
"CBR 12-1M-56-1",298109,08," 415H",0,0,1807249,389004
"CBR 12-1N-56-1",298110,08," 422H",0,0,1627370,280501
"CBR 12-1O-56-1",297973,08," 416H",0,0,1496689,290073
"CBR 12-1P-56-1",297974,08," 441H",0,0,3630305,268380
"CBR 12-1Q-56-1",298095,08," 451H",0,0,3552509,163135
"CBR 12-1R-56-1",298111,08," 442H",0,0,3703100,214120
"CBR 12-1S-56-1",297985,08," 452H",0,0,3596141,180710
"CBR 12-1T-56-1",298112,08," 443H",0,0,4630971,256920
"CBR 12-1U-56-1",297943,08," 323RD",0,0,761633,214980
"CBR 14",274852,08," 1HR",0,0,0,0
"CBR 14",285722,08," 2H",0,0,296757,72434
"CBR 14",285858,08," 4H",0,0,377194,92175
"CBR 14-23-26A-56-1",293925,08," 331H",0,0,1203601,240151
"CBR 14-23-26B-56-1",294102,08," 332H",0,0,1451766,309719
"CBR 14-23-26C-56-1",294103,08," 333H",0,0,1976365,380298
"CBR 14-23-26D-56-1",294113,08," 334H",0,0,1244505,257533
"CBR 14-23-26E-56-1",294173,08," 335H",0,0,1498212,337477
"CBR 14-23-26F-56-1",294174,08," 336H",0,0,1787007,373016
"CBR 14-23-26G-56-1",294175,08," 325H",0,0,427015,141462
"CBR 14-23-26H-56-1",294115,08," 324H",0,0,340697,98877
"CBR 14-23-26I-56-1",294116,08," 323H",0,0,184105,58740
"CBR 14-23-26J-56-1",294119,08," 322H",0,0,510571,164735
"CBR 14-23-26K-56-1",293919,08," 321H",0,0,503051,152641
"CBR 15-10-3C-56-1",297979,08," 334H",0,0,1766092,325747
"CBR 15-10-3D-56-1",297983,08," 322H",0,0,1486791,392404
"CBR 15-10-3E-56-1",297984,08," 335H",0,0,1855528,319576
"CBR 15-10-3F-56-1",297989,08," 323H",0,0,634138,243010
"CBR 15-10-3G-56-1",297990,08," 336H",0,0,1625134,318019
"CBR 15-10-3H-56-1",297991,08," 324H",0,0,578535,193115
"CBR 15-10-3I-56-1",297992,08," 337H",0,0,1448005,291436
"CBR 15-10-3K-56-1",296501,08," 421H",0,0,2675606,428018
"CBR 15-10-3L-56-1",296508,08," 413H",0,0,2440513,477104
"CBR 15-10-3M-56-1",296503,08," 422H",0,0,3010028,538042
"CBR 15-10-3N-56-1",296504,08," 414H",0,0,2754537,499302
"CBR 15-10-3O-56-1",296532,08," 423H",0,0,2903315,466491
"CBR 15-10-3P-56-1",296514,08," 415H",0,0,2422146,497867
"CBR 15-10-3Q-56-1",299332,08," 441H",0,0,2270565,165937
"CBR 15-10-3R-56-1",299203,08," 451H",0,0,2284886,131260
"CBR 15-10-3S-56-1",299333,08," 442H",0,0,2310431,173379
"CBR 15-10-3T-56-1",299307,08," 452H",0,0,2308599,129107
"CBR 15-10-3U-56-1",299235,08," 443H",0,0,2286624,175796
"CBR 16",278776,08," 1H",0,0,0,0
"CBR 16",285723,08," 7H",0,0,493622,102487
"CBR 16",285728,08," 2H",0,0,368223,73910
"CBR 16",301552,08," 321H",0,0,0,0
"CBR 16-21A-56-1",291872,08," 331H",0,0,2468247,462661
"CBR 16-21B-56-1",291874,08," 332H",0,0,2558274,504996
"CBR 16-21C-56-1",291875,08," 333H",0,0,2461284,466648
"CBR 16-21D-56-1",291876,08," 334H",0,0,2199229,418930
"CBR 17-20A-56-1",289060,08," 331H",0,0,2470706,549475
"CBR 17-20C-56-1",290214,08," 332H",0,0,2760553,643455
"CBR 17-20D-56-1",290632,08," 333H",0,0,2204954,442773
"CBR 17-20E-56-1",290633,08," 335H",0,0,2475757,537296
"CBR 17-20F-56-1",290634,08," 334H",0,0,2641613,514556
"CBR 17-20G-56-1",290503,08," 336H",0,0,0,0
"CBR 17-20G-56-1",297195,08," 336H",0,0,1890610,513530
"CBR 17-20G-56-1",55936,08," ",0,0,0,0
"CBR 17-20H-56-1",297289,08," 321H",0,0,1416643,289237
"CBR 17-20H-56-1",58402,08," ",0,0,0,0
"CBR 17-20I-56-1",297239,08," 322H",0,0,1179193,232665
"CBR 17-20I-56-1",58414,08," ",0,0,0,0
"CBR 17-20O-56-1",295356,08," 422H",0,0,1660005,275786
"CBR 17-20P-56-1",295357,08," 413H",0,0,1698497,329748
"CBR 17-20Q-56-1",295577,08," 423H",0,0,1549319,358229
"CBR 17-20R-56-1",295578,08," 414H",0,0,1998857,391211
"CBR 17-20S-56-1",295659,08," 424H",0,0,1674727,358370
"CBR 18",285706,08," 3H",0,0,359238,50029
"CBR 18",286690,08," 5H",0,0,475837,87128
"CBR 18",296749,08," 331H",0,0,614741,138563
"CBR 18",44390,08," ",0,0,0,0
"CBR 18",44631,08," ",0,0,0,0
"CBR 18-19F",286923,08," 6H",0,0,1511009,335947
"CBR 18-19G",287014,08," 7H",0,0,1439773,209704
"CBR 18-19H",286995,08," 8H",0,0,1420386,273032
"CBR 18-19I",286996,08," 9H",0,0,1235604,233234
"CBR 18-19J-56-1",289117,08," 425H",0,0,2020199,426084
"CBR 18-19K-56-1",289039,08," 415H",0,0,2319684,456960
"CBR 18-19L-56-1",289040,08," 426H",0,0,2225615,377481
"CBR 18-19N-56-1",289085,08," 416H",0,0,2544800,493991
"CBR 18-19O-56-T1",296764,08," 321H",0,0,943069,295049
"CBR 18-19P-56-T1",296765,08," 332H",0,0,1425819,205577
"CBR 18-19Q-56-T1",296767,08," 322H",0,0,949852,251411
"CBR 19-18R-56-T1",296750,08," 333H",0,0,1696786,232330
"CBR 19-18S-56-T1",296768,08," 323H",0,0,1105701,237366
"CBR 19-18T-56-T1",296769,08," 334H",0,0,1727487,252546
"CBR 19-18U-56-T1",296770,08," 324H",0,0,1143046,278971
"CBR 2",285724,08," 2H",0,0,64618,12520
"CBR 2",285725,08," 4H",0,0,454924,79897
"CBR 2",43323,08," ",0,0,0,0
"CBR 2",44805,08," ",0,0,0,0
"CBR 20-17J-56-1",297180,08," 323H",0,0,1052316,184034
"CBR 20-17J-56-1",58415,08," ",0,0,0,0
"CBR 20-17K-56-1",297181,08," 324H",0,0,844816,125537
"CBR 20-17K-56-1",58416,08," ",0,0,0,0
"CBR 20-17L-56-1",295333,08," 411H",0,0,0,0
"CBR 20-17L-56-1",60329,08," ",279759,1323023,0,0
"CBR 20-17M-56-1",295334,08," 421H",0,0,1562113,298777
"CBR 20-17N-56-1",295348,08," 412H",0,0,1627347,333267
"CBR 22",277240,08," 2H",0,0,36,226
"CBR 22",278634,08," 3H",0,0,0,0
"CBR 22",278777,08," 1H",0,0,0,0
"CBR 22",283813,08," 24H",0,0,625759,116788
"CBR 22",283818,08," 22H",0,0,969260,120287
"CBR 22",283819,08," 21H",0,0,819165,140868
"CBR 22",283823,08," 23H",0,0,802058,91789
"CBR 22",284119,08," 17SL",0,0,1050837,83849
"CBR 22",285763,08," 5H",0,0,113910,23989
"CBR 22",285849,08," 11H",0,0,393033,66129
"CBR 22",285853,08," 12H",0,0,557408,83545
"CBR 22",285857,08," 14H",0,0,482696,51563
"CBR 22",285893,08," 18H",0,0,460594,78569
"CBR 22",285900,08," 16H",0,0,427590,41135
"CBR 22",285936,08," 13H",0,0,543040,58006
"CBR 22",285944,08," 15H",0,0,414449,51601
"CBR 22",286300,08," 17H",0,0,572866,44911
"CBR 22",288900,08," 10H",0,0,507572,82992
"CBR 22",44623,08," ",181,81,0,0
"CBR 22",46406,08," ",0,0,0,0
"CBR 22-27A",285383,08," 1H",0,0,1507465,262725
"CBR 22-27B",285385,08," 2H",0,0,1494340,255056
"CBR 22-27C",285809,08," 3H",0,0,1820400,346852
"CBR 24-56-1G",290423,08," 424H",0,0,1226842,232633
"CBR 27-22D-56-1",288593,08," 335H",0,0,1715218,339935
"CBR 27-22E-56-1",288602,08," 336H",0,0,1745775,397939
"CBR 27-22F-56-1",291321,08," 442H",0,0,6333297,432890
"CBR 27-22G-56-1",291312,08," 441H",0,0,6565258,436885
"CBR 27-22H-56-1",297182,08," 321H",0,0,715022,158175
"CBR 27-22H-56-1",58046,08," ",0,0,0,0
"CBR 27-22I-56-1",297183,08," 322H",0,0,508278,105033
"CBR 27-22I-56-1",58048,08," ",0,0,0,0
"CBR 27-22J-56-1",297184,08," 323H",0,0,121332,35671
"CBR 27-22J-56-1",58049,08," ",0,0,0,0
"CBR 27-22K-56-1",297185,08," 324H",0,0,138639,58269
"CBR 27-22K-56-1",58047,08," ",0,0,0,0
"CBR 27-22L-56-1",297186,08," 325H",0,0,320096,83638
"CBR 27-22L-56-1",58045,08," ",0,0,0,0
"CBR 28",278931,08," 1H",0,0,0,0
"CBR 28",285899,08," 7H",0,0,250533,67927
"CBR 28",286282,08," 3H",0,0,212152,58899
"CBR 32",277928,08," 1H",0,0,0,0
"CBR 32",283156,08," 9H",0,0,486493,122674
"CBR 32",286283,08," 6H",0,0,458728,94768
"CBR 32",286871,08," 4H",0,0,399069,70813
"CBR 32",286872,08," 5H",0,0,459657,78568
"CBR 32",286874,08," 7H",0,0,355996,76921
"CBR 32",51221,08," ",0,0,0,0
"CBR 32-29A-56-1",287197,08," 331H",0,0,1123480,278832
"CBR 32-29B-56-1",287198,08," 332H",0,0,1310577,239005
"CBR 32-29C-56-1",287199,08," 333H",0,0,1500533,333013
"CBR 32-29D-56-1",291445,08," 334H",0,0,1778245,334369
"CBR 32-29E-56-1",291449,08," 335H",0,0,1949940,327035
"CBR 33-28A-56-1",286853,08," 401H",0,0,2081565,409361
"CBR 33-28A-56-1",291438,08," 331H",0,0,2089875,339528
"CBR 33-28B-56-1",286892,08," 422H",0,0,2230953,341148
"CBR 33-28B-56-1",291439,08," 332H",0,0,2268500,392397
"CBR 33-28C-56-1",286821,08," 412H",0,0,1270359,210368
"CBR 33-28C-56-1",291440,08," 333H",0,0,2619278,434771
"CBR 33-28D-56-1",286758,08," 402H",0,0,1137236,204738
"CBR 33-28D-56-1",291441,08," 334H",0,0,2820404,458966
"CBR 33-28E-56-1",288454,08," 423H",0,0,2070036,371700
"CBR 33-28E-56-1",291431,08," 335H",0,0,2140056,412855
"CBR 33-28F-56-1",286765,08," 431H",0,0,3312019,293336
"CBR 33-28G-56-1",288522,08," 424H",0,0,2231261,418343
"CBR 33-28H-56-1",288447,08," 414H",0,0,2799481,597682
"CBR 33-28I-56-1",289615,08," 425H",0,0,1984740,360381
"CBR 33-28J-56-1",289599,08," 403H",0,0,1971875,383076
"CBR 33-28L-56-1",289600,08," 415H",0,0,1481575,341247
"CBR 33-28M-56-1",294015,08," 451H",0,0,5034205,234710
"CBR 35-38-56-1",288126,08," 402H",0,0,1826001,387409
"CBR 35-38-56-1",288127,08," 411H",0,0,1154413,206876
"CBR 35-38-56-1",288128,08," 412H",0,0,1452071,302332
"CBR 35-38-56-1",288129,08," 421H",0,0,1220842,303383
"CBR 35-38-56-1",288130,08," 422H",0,0,1393355,224553
"CBR 35-38-56-1",288131,08," 401H",0,0,1715892,355398
"CBR 35-38-56-1",289500,08," 331H",0,0,2360006,412601
"CBR 35-38-56-1",289508,08," 332H",0,0,2557483,429415
"CBR 35-38-56-1",289509,08," 333H",0,0,2548248,429258
"CBR 35-38-56-1",289969,08," 334H",0,0,3312925,554566
"CBR 35-38-56-1",289970,08," 335H",0,0,2928533,545518
"CBR 35-38-56-1",290052,08," 336H",0,0,2567918,542253
"CBR 35-38-56-1A",289517,08," 403H",0,0,1715759,345961
"CBR 35-38-56-1A",289522,08," 404H",0,0,2162561,394202
"CBR 35-38-56-1A",289540,08," 423H",0,0,1174312,271011
"CBR 35-38-56-1A",289543,08," 413H",0,0,1416269,343046
"CBR 35-38-56-1A",289616,08," 424H",0,0,1378815,299602
"CBR 35-38-56-1A",289642,08," 414H",0,0,2078055,443346
"CBR 4",277562,08," 1H",0,0,0,0
"CBR 4",285904,08," 6H",0,0,548516,76458
"CBR 4",286180,08," 3H",0,0,437786,55428
"CBR 4",286673,08," 2H",0,0,298050,51138
"CBR 4",293981,08," 1VW",0,0,0,0
"CBR 4",43188,08," ",112827,234905,0,0
"CBR 40-45A-56-1",293129,08," 412H",0,0,1721288,398543
"CBR 40-45B-56-1",293130,08," 401H",0,0,1255890,275235
"CBR 40-45C-56-1",293140,08," 422H",0,0,1399912,306315
"CBR 40-45D-56-1",293132,08," 413H",0,0,1706149,373107
"CBR 40-45E-56-1",293133,08," 402H",0,0,1324062,305561
"CBR 40-45F-56-1",293134,08," 423H",0,0,1259585,272625
"CBR 40-45G-56-1",293135,08," 414H",0,0,1736814,379568
"CBR 40-45H-56-1",293141,08," 403H",0,0,1517755,281948
"CBR 40-45I-56-1",293194,08," 424H",0,0,1619872,297168
"CBR 40-45J-56-1",293195,08," 415H",0,0,1617791,365669
"CBR 40-56-1",289115,08," 411H",0,0,778262,185827
"CBR 41-44A",286320,08," 1H",0,0,1255930,220132
"CBR 41-44B",286451,08," 2H",0,0,1520796,229347
"CBR 41-44C",286360,08," 3H",0,0,2456951,306931
"CBR 41-44E",286533,08," 5H",0,0,2240812,356084
"CBR 41-44F",286548,08," 6H",0,0,1655485,294431
"CBR 41-44G",286549,08," 7H",0,0,1488762,178578
"CBR 41-44H",286212,08," 4HR",0,0,1136296,98468
"CBR 41-44I-56-1",288116,08," 423H",0,0,1708974,174199
"CBR 41-44J-56-1",288100,08," 417H",0,0,2031776,449032
"CBR 41-44K-56-1",288117,08," 404H",0,0,906553,282864
"CBR 41-44M-56-1",291434,08," 405H",0,0,1640906,325409
"CBR 41-44N-56-1",291432,08," 425H",0,0,1316382,275227
"CBR 44",45720,08," ",22228,76008,0,0
"CBR 44A",286507,08," 1H",0,0,694916,115650
"CBR 6",286093,08," 1H",0,0,546281,63743
"CBR 6",286181,08," 2H",0,0,229966,43521
"CBR 6",286515,08," 3H",0,0,517557,86444
"CBR 6",43192,08," ",41791,62221,0,0
