"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: REEVES"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"STATE CHAMP 56-T3-12X2 F",300572,08," W106H",0,0,137781,31841
"STATE CHAMP 56-T3-12X2 YC",300568,08," X103H",0,0,154016,37654
"STATE CHAMP 56-T3-12X2 YD",300298,08," X104H",0,0,79616,19560
"STATE CHAMP 56-T3-12X5",286791,08," W101H",0,0,3943320,722887
"STATE CHAMP 56-T3-12X5",290105,08," W206H",0,0,6390514,443707
"STATE CHAMP 56-T3-12X5",300405,08," W205H",0,0,145160,18805
"STATE CHEVYHAFTUN 56-T2-10X15 SA",278915,08," 1H",0,0,754314,210842
"STATE CLEVELAND 16-5 A",54920,08," ",0,0,0,0
"STATE COACHMAN A UNIT",286455,08," 2H",0,0,1521264,137283
"STATE COACHMAN A UNIT",286677,08," 1H",0,0,1894225,190199
"STATE COACHMAN A UNIT",297158,08," 753H",0,0,4011769,205301
"STATE COACHMAN AB",297107,08," 732H",0,0,1623914,134774
"STATE COACHMAN B UNIT",286612,08," 2H",0,0,1622751,135352
"STATE COACHMAN B UNIT",286678,08," 3H",0,0,1391677,149463
"STATE COACHMAN B UNIT",286830,08," 1H",0,0,1632140,142565
"STATE COACHMAN B UNIT",297106,08," 752H",0,0,3784956,153019
"STATE COACHMAN BCR",297223,08," 731HR",0,0,1734202,147509
"STATE COACHMAN C UNIT",286653,08," 1H",0,0,1667404,192108
"STATE COACHMAN C UNIT",286842,08," 2H",0,0,1732558,204260
"STATE COACHMAN C UNIT",297161,08," 751HR",0,0,3377458,160022
"STATE CORDELL 42/4",295653,08," W201AP",0,0,3667310,198429
"STATE CORDELL 42/4",295725,08," W102AP",0,0,2658951,317820
"STATE CORDELL 42/4",295741,08," W101BO",0,0,2375420,275740
"STATE CORDELL 42/4",295742,08," W102BO",0,0,2842779,325931
"STATE CORDELL 42/4",297899,08," W201DM",0,0,2199506,144250
"STATE CORDELL 42/4",297920,08," W102DM",0,0,1760005,220477
"STATE CORDELL 42/4",297921,08," W101CN",0,0,1798961,235080
"STATE CORDELL 42/4",297922,08," W201CN",0,0,2258002,126979
"STATE CORDELL 42/4",297930,08," W101DM",0,0,1883832,238335
"STATE CORREA UNIT",288075,08," 1H",0,0,2305443,402450
"STATE CORREA UNIT",288098,08," 3H",0,0,4653673,431443
"STATE CORREA UNIT",288416,08," 2H",0,0,2024043,311550
"STATE CORREA UNIT",288460,08," 4H",0,0,3033698,361585
"STATE CORREA UNIT",288537,08," 5H",0,0,2223985,410029
"STATE CORREA UNIT",288538,08," 6H",0,0,2801897,383915
"STATE CORREA UNIT",290016,08," 7H",0,0,2322740,432729
"STATE CORREA UNIT",290019,08," 8H",0,0,3176430,366881
"STATE CORREA UNIT",290020,08," 10H",0,0,5532200,562446
"STATE CORREA UNIT",290021,08," 11H",0,0,537973,99132
"STATE CORREA UNIT",290083,08," 12H",0,0,1861271,420901
"STATE CORTEZ UNIT",284836,08," 2H",0,0,1981479,356171
"STATE CORTEZ UNIT",285009,08," 1H",0,0,1876768,337803
"STATE CORTEZ UNIT",287245,08," 5H",0,0,1925344,416460
"STATE CORTEZ UNIT",287246,08," 6H",0,0,1850689,400242
"STATE CORTEZ UNIT",287248,08," 7H",0,0,2350523,405870
"STATE CORTEZ UNIT",287287,08," 4H",0,0,1977124,385029
"STATE CORTEZ UNIT",288016,08," 3H",0,0,3428359,427404
"STATE CORTEZ UNIT",298597,08," 752H",0,0,1433245,156655
"STATE CORTEZ UNIT",298720,08," 751H",0,0,1823511,93217
"STATE CORTEZ UNIT",298780,08," 732H",0,0,1104815,124825
"STATE CORTEZ UNIT",298798,08," 731H",0,0,1206852,160300
"STATE CREEK 17-8 UNIT",286173,08," 1H",0,0,1881914,199954
"STATE CREEK 17-8 UNIT",286411,08," 2H",0,0,1763487,183967
"STATE CREEK 17-8 UNIT",286412,08," 4H",0,0,1432522,165046
"STATE CREEK 17-8 UNIT",286413,08," 7H",0,0,2176227,248648
"STATE CREEK 17-8 UNIT",286423,08," 9H",0,0,1399234,152131
"STATE CREEK 17-8 UNIT",286424,08," 10H",0,0,1944861,213178
"STATE CREEK 17-8 UNIT",286426,08," 3H",0,0,1524039,172486
"STATE CREEK 17-8 UNIT",300522,08," 752H",0,0,2014622,126665
"STATE CREEK 17-8 UNIT",300523,08," 761H",0,0,863707,97668
"STATE CREEK 17-8 UNIT",300525,08," 762H",0,0,1527586,55794
"STATE CREEK 17-8 UNIT",300671,08," 732H",0,0,1495988,57495
"STATE CREEK 17-8 UNIT",300760,08," 733H",0,0,1050950,120859
"STATE CREEK 17-8 UNIT",50640,08," ",0,0,0,0
"STATE CRIMM 0-65X67",282025,08," 1H",0,0,1859623,183918
"STATE CUMBERLAND 57-T2-16",278442,08," 1H",0,0,339214,62349
"STATE CUMBERLAND 57-T2-16",279512,08," 2H",0,0,287829,74293
"STATE CUMBERLAND 57-T2-16X9",292310,08," W111H",0,0,3039318,575359
"STATE CUMBERLAND 57-T2-16X9 G",299052,08," W107H",0,0,470028,132273
"STATE CUMBERLAND 57-T2-16X9 I",299056,08," W109H",0,0,322803,92978
"STATE CUMBERLAND 57-T2-16X9 YD",299054,08," X104H",0,0,419904,114092
"STATE CVX 22",300600,08," 2266",0,0,923566,86450
"STATE CVX 22",48031,08," ",0,0,0,0
"STATE CVX A1314 UNIT",285854,08," 1H",0,0,1323321,169392
"STATE CVX A1314 UNIT",288082,08," 12H",0,0,3197658,266688
"STATE CVX UNIT A1922",48118,08," ",0,0,0,0
"STATE CVX UNIT B1314",285527,08," 20H",0,0,2962902,325628
"STATE CVX UNIT B1314",285855,08," 1H",0,0,2530218,254714
"STATE DALTEXAS RANGER 56-T2-2X11",291363,08," W206FH",0,0,3730290,390798
"STATE DALTEXAS RANGER 56-T2-2X11",291406,08," X103FH",0,0,2354580,435119
"STATE DELA 58-T2-38",277213,08," 1H",0,0,1117576,172785
"STATE DESERT GOLD UNIT",287911,08," 101AH",0,0,1510111,3704
"STATE DIAGON ALLEY A",289164,08," 1H",0,0,2708264,350793
"STATE DIAGON ALLEY B",289165,08," 2H",0,0,1446398,285497
"STATE DIAMOND BACK 57-T3-4",275789,08," 1H",0,0,829459,122592
"STATE DIAMONDBACK 57-4",42380,08," ",0,0,0,0
"STATE DOUG 56-T2-33X28",291444,08," W203H",0,0,3861258,445180
"STATE DOUG 56-T2-33X28 3B",294027,08," B302H",0,0,1758954,338959
"STATE DOUG 56-T2-33X28 SA",288555,08," W101H",0,0,3119656,649129
"STATE DRAGONFLY A",300543,08," 731H",0,0,744087,83326
"STATE DRAGONFLY B",300545,08," 751H",0,0,2250457,160937
"STATE DRAGONFLY UNIT",289584,08," 1H",0,0,2928444,298047
"STATE DRAGONFLY UNIT",289630,08," 2H",0,0,3570135,374529
"STATE DRAGONFLY UNIT",290404,08," 3H",0,0,3714729,418213
"STATE DRAGONFLY UNIT",290406,08," 4H",0,0,4699615,410593
"STATE DUDLEY-RUDMAN UNIT",211893,08," 2H",0,0,801096,11
"STATE EILAND 1018B",60497,08," ",318895,355327,0,0
"STATE EILAND 1105A",60376,08," ",198184,286972,0,0
"STATE EILAND 1105B",60478,08," ",248637,274548,0,0
"STATE EILAND 1118A",60549,08," ",221237,404122,0,0
"STATE EILAND 1118B",60496,08," ",194881,245876,0,0
"STATE EILAND 1118C",60461,08," ",280008,378811,0,0
"STATE EILAND 1118D",60460,08," ",251530,393661,0,0
"STATE EILAND 1118E",60495,08," ",295043,365518,0,0
"STATE EILAND 1213A",63743,08," ",218643,276734,0,0
"STATE EILAND 1213B",63762,08," ",207168,285166,0,0
"STATE EILAND 1213C",63725,08," ",235118,302226,0,0
"STATE EILAND 1305A-33",50545,08," ",287128,438400,0,0
"STATE EILAND 1305B-33",50546,08," ",198334,232570,0,0
"STATE EINHORN UNIT",292068,08," 751H",0,0,3905046,322630
"STATE EINHORN UNIT",292072,08," 711H",0,0,3116788,321004
"STATE EINHORN UNIT",292074,08," 731H",0,0,3706628,447477
"STATE EINHORN UNIT",292121,08," 732H",0,0,3013344,382738
"STATE EINHORN UNIT",294112,08," 713H",0,0,1694619,150685
"STATE EINHORN UNIT",294124,08," 712H",0,0,2026707,200990
"STATE EINHORN UNIT",294125,08," 752H",0,0,2639179,153698
"STATE EINHORN UNIT",294127,08," 753H",0,0,2812592,167903
"STATE EINHORN UNIT",294167,08," 714H",0,0,2695093,292619
"STATE EINHORN UNIT",294168,08," 733H",0,0,2029399,218746
"STATE EINHORN UNIT",294169,08," 734H",0,0,2893123,342188
"STATE EINHORN UNIT",294170,08," 754H",0,0,2897107,240061
"STATE ELLA MAE 57-T2-14X23 A",298905,08," W101H",0,0,1058013,195717
"STATE ELLA MAE 57-T2-14X23 B",298906,08," W102H",0,0,921216,134745
"STATE ELLA MAE 57-T2-14X23 BA",298907,08," W201H",0,0,1369634,139723
"STATE ELLA MAE 57-T2-14X23 BB",298968,08," W202H",0,0,1432411,141294
"STATE ELLA MAE 57-T2-14X23 BG",298749,08," W207H",0,0,1283398,113389
"STATE ELLA MAE 57-T2-14X23 BH",298810,08," W208H",0,0,1391907,122571
"STATE ELLA MAE 57-T2-14X23 G",298750,08," W107H",0,0,1183613,191892
"STATE ELLA MAE 57-T2-14X23 H",298782,08," W108H",0,0,1134030,199519
"STATE ELLA MAE 57-T2-14X23 YA",298969,08," X101H",0,0,1126682,240583
"STATE ELLA MAE 57-T2-14X23 YB",298748,08," X102H",0,0,885910,188585
"STATE ELLA MAE 57-T2-14X23 YC",298812,08," X103H",0,0,1376686,297070
"STATE ELLA MAE HALL 57-T2-14",278515,08," 1H",0,0,407828,81604
"STATE ELLA MAE HALL 57-T2-14",285038,08," W103H",0,0,792161,166921
"STATE ELLA MAE HALL 57-T2-14",285108,08," W104H",0,0,1900976,236753
"STATE ELLA MAE HALL 57-T2-14",285394,08," W105H",0,0,854472,167829
"STATE FINKLE UNIT",299694,08," 751H",0,0,1840587,137664
"STATE FINKLE UNIT",299695,08," 752H",0,0,1832510,140613
"STATE FINKLE UNIT",299710,08," 731H",0,0,1207613,159669
"STATE FINKLE UNIT",299742,08," 711H",0,0,1547798,159646
"STATE FINKLE UNIT",299874,08," 712H",0,0,1566894,165003
"STATE FINKLE UNIT",300683,08," 732H",0,0,1463321,163198
"STATE FIREFLY 24 UNIT",283636,08," 1H",0,0,645892,69975
"STATE FOUR QUEENS 56-T3-14X23 A",299413,08," W101H",0,0,1012087,189185
"STATE FOUR QUEENS 56-T3-14X23 B",299533,08," W102H",0,0,990454,192442
"STATE FOUR QUEENS 56-T3-14X23 BA",299407,08," W201H",0,0,1491541,179568
"STATE FOUR QUEENS 56-T3-14X23 BB",299392,08," W202H",0,0,1409676,164559
"STATE FOUR QUEENS 56-T3-14X23 BG",299400,08," W207H",0,0,1339472,152582
"STATE FOUR QUEENS 56-T3-14X23 BH",299530,08," W208H",0,0,1304191,138764
"STATE FOUR QUEENS 56-T3-14X23 F",299404,08," W106H",0,0,828020,185814
"STATE FOUR QUEENS 56-T3-14X23 YA",299393,08," X101H",0,0,894007,212599
"STATE FOUR QUEENS 56-T3-14X23 YB",299405,08," X102H",0,0,937228,217901
"STATE FOUR QUEENS 56-T3-14X23 YC",299531,08," X103H",0,0,892512,206759
"STATE FOUR QUEENS 56-T3-14X23 YD",299403,08," X104H",0,0,666752,149613
"STATE FRANKLIN 67",41647,08," ",24041,80326,0,0
"STATE GAGE 2/5",298610,08," W101DM",0,0,1152501,96846
"STATE GAGE 2/5",298611,08," W102CN",0,0,1809495,168505
"STATE GAGE 2/5",298612,08," W101CN",0,0,1200184,107598
"STATE GAGE 2/5",298839,08," W201DM",0,0,1354540,95283
"STATE GATEWAY",290725,08," 2H",0,0,0,0
"STATE GATEWAY",291437,08," 733H",0,0,3824057,125797
"STATE GATEWAY 21 SWD",279150,08," 1",0,0,0,0
"STATE GATEWAY 22",289058,08," 6H",0,0,0,0
"STATE GATEWAY 34-39",284428,08," 12H",0,0,0,0
"STATE GATEWAY 38",282664,08," 2H",0,0,3,16
"STATE GATEWAY A",291416,08," 731H",0,0,2500356,143315
"STATE GATEWAY A",291418,08," 732H",0,0,4050507,177717
"STATE GATEWAY UNIT",279412,08," 2H",0,0,78,9
"STATE GERONIMO 57-T3-8",285012,08," W101H",0,0,2029508,257567
"STATE GOODSPEED 57-T2-45X4",289202,08," W108H",0,0,4987361,778326
"STATE GOODSPEED 57-T2-45X4 B",298196,08," W102H",0,0,1747016,276246
"STATE GOODSPEED 57-T2-45X4 BA",298152,08," W201H",0,0,1901491,123735
"STATE GOODSPEED 57-T2-45X4 BB",298161,08," W202H",0,0,2266483,149789
"STATE GOODSPEED 57-T2-45X4 BG",298355,08," W207H",0,0,2451132,158720
"STATE GOODSPEED 57-T2-45X4 BH",298198,08," W208H",0,0,1638522,73077
"STATE GOODSPEED 57-T2-45X4 F",298199,08," W106H",0,0,1946835,291247
"STATE GOODSPEED 57-T2-45X4 G",298200,08," W107H",0,0,1438775,200888
"STATE GOODSPEED 57-T2-45X4 YA",298159,08," X101H",0,0,1534155,220135
"STATE GOODSPEED 57-T2-45X4 YB",298212,08," X102H",0,0,1895789,320729
"STATE GOODSPEED 57-T2-45X4 YD",298201,08," X104H",0,0,1877155,266940
"STATE GYPSY 16-4 A",59332,08," ",81064,1056673,0,0
"STATE GYPSY 16-4 B",59578,08," ",199163,1632075,0,0
"STATE GYPSY 16-4 C",60563,08," ",0,0,0,0
"STATE GYPSY 16-4 D",60589,08," ",0,0,0,0
"STATE HANGING H RANCH 56-T3-8",275255,08," 1H",0,0,630829,115671
"STATE HANGING H RANCH 56-T3-8",277715,08," 2V",0,0,0,0
"STATE HARRISON RANCH 56",283303,08," 2302",0,0,0,0
"STATE HARRISON RANCH 56",283304,08," 1404H",0,0,606203,27181
"STATE HARRISON RANCH 56",283305,08," 303H",0,0,930365,30319
"STATE HARRISON RANCH 56",283306,08," 1401H",0,0,1051575,16497
"STATE HARRISON RANCH 56",283307,08," 1402H",0,0,520559,44040
"STATE HARRISON RANCH 56",283308,08," 1403H",0,0,499871,45110
"STATE HARRISON RANCH 56",283309,08," 302H",0,0,710054,62301
"STATE HARRISON RANCH 56",283311,08," 1001H",0,0,607011,32877
"STATE HARRISON RANCH 56",283336,08," 1405H",0,0,1230171,21712
"STATE HARRISON RANCH 56",285134,08," 307H",0,0,152795,28757
"STATE HARRISON RANCH 56",285366,08," 306H",0,0,162153,17663
"STATE HARRISON RANCH 57",283310,08," 2102H",0,0,736604,137236
"STATE HARRISON RANCH 57",283314,08," 1501H",0,0,334369,65224
"STATE HARRISON RANCH 57",283662,08," 1504H",0,0,1707962,208722
"STATE HARRISON RANCH 57",285135,08," 1502H",0,0,388841,37271
"STATE HARRISON RANCH 57",285136,08," 2101H",0,0,820221,129620
"STATE HARRISON RANCH 57",285137,08," 1506H",0,0,1257516,146552
"STATE HARRISON RANCH 57",289160,08," 2111H",0,0,2358635,278061
"STATE HARRISON RANCH 57",289161,08," 2112H",0,0,1738928,308353
"STATE HARRISON RANCH 57",289162,08," 2113H",0,0,2582055,427266
"STATE HARRISON RANCH 57",289163,08," 2118H",0,0,1593538,267713
"STATE HARRISON RANCH 57",289379,08," 2115H",0,0,815233,168610
"STATE HARRISON RANCH 57",289393,08," 2114H",0,0,1300929,226805
"STATE HARRISON RANCH 57",46033,08," ",0,0,0,0
"STATE HEDBLOM 56-T3-24",286547,08," W108H",0,0,2314261,421846
"STATE HEDBLOM 56-T3-24",289689,08," W102H",0,0,2171876,235984
"STATE HEDBLOM 56-T3-24",289693,08," W101H",0,0,2123498,248629
"STATE HEDBLOM 56-T3-24",289694,08," W115H",0,0,2020953,291080
"STATE HEDBLOM 56-T3-24",292938,08," W208H",0,0,3895396,274159
"STATE HENSON 6-5 A",54921,08," ",0,0,0,0
"STATE JAMES 57-T2-42",278236,08," 1H",0,0,1370881,180171
"STATE JOBE 40-6 UNIT",283953,08," 3H",0,0,1645178,138998
"STATE JOBE 40-6 UNIT",283955,08," 4H",0,0,544944,84580
"STATE JOBE 40-6 UNIT",285138,08," 1H",0,0,808411,87401
"STATE JOBE 40-6 UNIT",285139,08," 2H",0,0,2213846,168932
"STATE JOBE 40-6 UNIT",285545,08," 6H",0,0,812925,88938
"STATE JOBE 40-6 UNIT",285555,08," 7H",0,0,897204,91417
"STATE JOBE 40-6 UNIT",285571,08," 5H",0,0,1207895,110322
"STATE JOHNNY CASH 23",280225,08," 2H",0,0,14917,1320
"STATE JOHNNY CASH UNIT",291005,08," 752H",0,0,7515444,127946
"STATE JOHNNY CASH UNIT",291006,08," 731H",0,0,3173662,197771
"STATE JOHNNY CASH UNIT",291007,08," 732H",0,0,1848300,125880
"STATE JOHNSON 68",42022,08," ",41492,257323,0,0
"STATE JUTLAND 15-2 A",56290,08," ",293181,707082,0,0
"STATE JUTLAND 15-2 B",56471,08," ",288236,1279616,0,0
"STATE JUTLAND 15-2 C",56288,08," ",286511,1457661,0,0
"STATE JUTLAND 6-1 A",53867,08," ",312497,650576,0,0
"STATE KATE OLSON 57-T2-17X8",289929,08," B208H",0,0,4390777,831131
"STATE KATE OLSON 57-T2-17X8",290387,08," W106H",0,0,2464940,308876
"STATE KATE OLSON 57-T2-17X8",290446,08," W108H",0,0,2406380,344121
"STATE KATE OLSON 57-T2-17X8",290448,08," W111H",0,0,2205444,385785
"STATE KATE OLSON 57-T2-17X8",290449,08," W110H",0,0,2581233,393517
"STATE KATE OLSON 57-T2-17X8",290466,08," W109H",0,0,2496254,374808
"STATE KATE OLSON 57-T2-17X8",290516,08," W107H",0,0,2480887,312453
"STATE KATE OLSON 57-T2-17X8 3G",295472,08," B312H",0,0,2052443,287793
"STATE KATE OLSON 57-T2-17X8 3H",295349,08," B311H",0,0,1822786,297250
"STATE KATE OLSON 57-T2-17X8 3I",295350,08," B318H",0,0,2009733,293398
"STATE KATE OLSON 57-T2-17X8 B",295305,08," W102H",0,0,1683463,250100
"STATE KATE OLSON 57-T2-17X8 XB",295306,08," X202H",0,0,1047822,106872
"STATE KATE OLSON 57-T2-8X17 SA",288374,08," W201H",0,0,3653992,446020
"STATE KEASLER 57-T3-18",278914,08," 1H",0,0,782323,75933
"STATE LAGNIAPPE 57",289481,08," 1H",0,0,1197164,243036
"STATE LAZY ACRE 57-T2-44",283932,08," W101H",0,0,1820600,249617
"STATE LEE WAY 57-T2-10",279233,08," 1H",0,0,715200,130015
"STATE LEE WAY 57-T2-10",288249,08," W208H",0,0,2487863,300514
"STATE LEE WAY 57-T2-10X3 2A",295588,08," B201H",0,0,1100520,348963
"STATE LEE WAY 57-T2-10X3 2B",295560,08," B202H",0,0,2518911,623248
"STATE LEE WAY 57-T2-10X3 2D",301513,08," B204H",0,0,0,0
"STATE LEE WAY 57-T2-10X3 2E",301276,08," B214H",0,0,27,347
"STATE LEE WAY 57-T2-10X3 2F",301542,08," B213H",0,0,0,0
"STATE LEE WAY 57-T2-10X3 3E",301217,08," B314H",0,0,134161,45440
"STATE LEE WAY 57-T2-10X3 3F",301216,08," B313H",0,0,115729,31646
"STATE LEE WAY 57-T2-10X3 3Q",295704,08," B328H",0,0,1773350,415220
"STATE LEE WAY 57-T2-10X3 B",295822,08," W102H",0,0,2122172,358188
"STATE LEE WAY 57-T2-10X3 G",295850,08," W107H",0,0,1735198,326141
"STATE LEE WAY 57-T2-10X3 H",295839,08," W108H",0,0,2200097,458593
"STATE LEE WAY 57-T2-10X3 I",295851,08," W109H",0,0,2036504,431858
"STATE LEE WAY 57-T2-10X3 J",295825,08," W110H",0,0,2011541,378459
"STATE LEE WAY 57-T2-10X3 N",295829,08," W114H",0,0,1657739,300566
"STATE LEE WAY 57-T2-10X3 O",296137,08," W115H",0,0,1800735,364926
"STATE LEE WAY 57-T2-10X3 XA",296138,08," X201H",0,0,1811906,238234
"STATE LEE WAY 57-T2-10X3 XB",295837,08," X202H",0,0,2087758,304732
"STATE LEE WAY 57-T2-10X3 XC",295838,08," X203H",0,0,2456069,410588
"STATE LEE WAY 57-T2-10X3 XD",294847,08," X204H",0,0,0,0
"STATE LLAMA 48",54092,08," ",0,0,0,0
"STATE LLAMA 48-1-1S",54358,08," ",0,0,0,0
"STATE LOOKOUTS 12-16-17 UNIT A",293980,08," 1H",0,0,1855868,442633
"STATE LOOKOUTS 12-16-17 UNIT B",293951,08," 2H",0,0,3093328,553274
"STATE LOOKOUTS 12-16-17 UNIT C",293608,08," 3H",0,0,2502860,487790
"STATE LOOKOUTS 12-16-17 UNIT D",293838,08," 4H",0,0,2965059,514193
"STATE LOOKOUTS 12-16-17 UNIT E",293783,08," 5H",0,0,1944968,432380
"STATE LOOKOUTS 12-16-17 UNIT F",293811,08," 6H",0,0,3354542,561276
"STATE LOOKOUTS 12-16-17 UNIT G",293615,08," 7H",0,0,2040705,417667
"STATE LOONIE UNIT",293504,08," 752HR",0,0,6674478,256666
"STATE LOONIE UNIT",293506,08," 711H",0,0,2142438,343933
"STATE LOONIE UNIT",293507,08," 731H",0,0,3377307,313389
"STATE LOONIE UNIT",293508,08," 732H",0,0,4167914,445866
"STATE LOONIE UNIT",293534,08," 751H",0,0,6273773,169675
"STATE LOONIE UNIT",293760,08," 752H",0,0,0,0
"STATE LOST & FOUND 57-T2-20X17",282009,08," 1H",0,0,1679588,257192
"STATE LOST & FOUND 57-T2-20X17",290308,08," W112H",0,0,2867475,405905
"STATE LOST & FOUND 57-T2-20X17",290313,08," W106H",0,0,2075603,244605
"STATE LOST & FOUND 57-T2-20X17",290328,08," W105H",0,0,2250544,265697
"STATE LOST & FOUND 57-T2-20X17",290331,08," 8H",0,0,2748198,388359
"STATE LOST & FOUND 57-T2-20X17",290343,08," 7H",0,0,2631636,252838
"STATE LOST & FOUND 57-T2-20X17",290392,08," W111H",0,0,2501335,269004
"STATE LOST & FOUND 57-T2-20X17",290403,08," W110H",0,0,2950409,405563
"STATE LOST & FOUND 57-T2-20X17",290458,08," 9H",0,0,1857109,283051
"STATE LRP 57-T2-12",278910,08," 1H",0,0,564249,76618
"STATE LRP 57-T2-12",285099,08," W103H",0,0,910501,208191
"STATE LRP 57-T2-12",285100,08," W105H",0,0,1271617,195091
"STATE LRP 57-T2-12",285118,08," W104H",0,0,1164988,163423
"STATE LYSSA 49-18-7 G",62523,08," ",123729,138395,0,0
"STATE LYSSA 49-18-7 H",62524,08," ",31324,47752,0,0
"STATE LYSSA 49-18-7 WA",55545,08," ",383196,550144,0,0
"STATE LYSSA 49-18-7 WA2",58591,08," ",214265,280173,0,0
"STATE LYSSA 49-18-7 WA3",58592,08," ",249106,513700,0,0
"STATE LYSSA 49-18-7 WA4",58593,08," ",226093,298450,0,0
"STATE LYSSA 49-18-7 WA5",58606,08," ",220553,529855,0,0
"STATE LYSSA 49-18-7 WA6",58607,08," ",307475,571642,0,0
"STATE MAYFLY UNIT",284039,08," 11H",0,0,1864003,174655
"STATE MAYFLY UNIT",284093,08," 1H",0,0,831060,71334
"STATE MAYFLY UNIT",284362,08," 3H",0,0,1891352,127277
"STATE MAYFLY UNIT",286597,08," 4H",0,0,2219352,170105
"STATE MAYFLY UNIT",286886,08," 5H",0,0,2126542,153790
"STATE MAYFLY UNIT",287618,08," 6H",0,0,1695555,138977
"STATE MAYFLY UNIT",287619,08," 8H",0,0,937925,95549
"STATE MAYFLY UNIT",287620,08," 10H",0,0,1807664,142562
"STATE MAYFLY UNIT",287662,08," 9H",0,0,1383998,145487
"STATE MCGARY 16",49974,08," ",48012,80550,0,0
"STATE MCGARY 16-9 UA",55731,08," ",0,0,0,0
"STATE MINT 57-T3-16",279256,08," 1H",0,0,841954,94425
"STATE MINT 57-T3-16",289695,08," W201H",0,0,3107671,199451
"STATE MINT A UNIT",301505,08," 712H",0,0,0,0
"STATE MINT A UNIT",301588,08," 731H",0,0,0,0
"STATE MINT A UNIT",301763,08," 711H",0,0,0,0
"STATE MINT A UNIT",301764,08," 732H",0,0,0,0
"STATE MJ MCGARY 56-T2-32",281395,08," 1H",0,0,606334,156417
"STATE MJ MCGARY 56-T2-32",291681,08," W201H",0,0,2409038,218995
"STATE MOMENTUM 56-T2-17X8 SA",282114,08," 1H",0,0,1054437,219864
"STATE MONEY 57-T3-20",279453,08," 1H",0,0,1103395,76684
"STATE MONEY 57-T3-20",289696,08," W201H",0,0,3026705,142837
"STATE MUDDY WATERS UNIT",279407,08," 2H",0,0,723339,32220
"STATE MUDDY WATERS UNIT",292939,08," 711H",0,0,646475,69937
"STATE MUDDY WATERS UNIT",292945,08," 731H",0,0,1733370,94838
"STATE MUDDY WATERS UNIT",292946,08," 732H",0,0,3154621,181403
"STATE MUDDY WATERS UNIT",292947,08," 733H",0,0,1416550,115711
"STATE MUDDY WATERS UNIT",292948,08," 751H",0,0,3239727,56209
"STATE NORMAN 45-46 A",53868,08," ",202383,1771814,0,0
"STATE NORMAN 45-46 B",53869,08," ",223348,1333020,0,0
"STATE NORMAN 45-46 C",53935,08," ",327939,1648673,0,0
"STATE NORMAN 45-46 D",53978,08," ",303622,1336579,0,0
"STATE OATMAN",284643,08," 4",0,0,14449,530
"STATE OATMAN",288812,08," 5",0,0,18347,789
"STATE OATMAN",45354,08," ",149,2859,0,0
"STATE OBERLANDER 15-4 A",52613,08," ",430176,1468581,0,0
"STATE OF TEXAS 26",066070,08," 1026",0,0,0,0
"STATE OF TEXAS 26",069566,08," 2",0,0,0,0
"STATE OF TEXAS 26",069567,08," 3",0,0,0,0
"STATE OF TEXAS 26",069568,08," 4",0,0,0,0
"STATE OF TEXAS 48",182364,08," 1",0,0,2696,0
"STATE OF TEXAS 48",188133,08," 2",0,0,1545,0
"STATE OL SARGE",51855,08," ",136176,282957,0,0
"STATE OLSON 57-T2-8",278122,08," 1H",0,0,692261,82069
"STATE ORBISON C",300599,08," 733H",0,0,634871,45172
"STATE ORBISON O",296702,08," 731H",0,0,1478368,95697
"STATE ORBISON R",296693,08," 732H",0,0,509170,39960
"STATE OREDIGGER UNIT",289809,08," 4H",0,0,1773619,267358
"STATE OREDIGGER UNIT",289810,08," 5H",0,0,3002646,269065
"STATE OREDIGGER UNIT",289821,08," 2H",0,0,2335340,336212
"STATE OREDIGGER UNIT",289822,08," 3H",0,0,3146188,332456
"STATE OREDIGGER UNIT",289825,08," 9H",0,0,1983072,283513
"STATE OREDIGGER UNIT",289830,08," 6H",0,0,6696490,487111
"STATE OREDIGGER UNIT",289835,08," 8H",0,0,5211559,369791
"STATE OREDIGGER UNIT",289863,08," 7H",0,0,3534254,522004
"STATE OREDIGGER UNIT",289959,08," 1H",0,0,3318617,368355
"STATE OREDIGGER UNIT",292847,08," 751H",0,0,4906678,197617
"STATE OREDIGGER UNIT",292848,08," 752H",0,0,4511830,160685
"STATE OREDIGGER UNIT",292849,08," 753H",0,0,4902317,132589
"STATE OREDIGGER UNIT",292854,08," 754H",0,0,5104275,172984
"STATE PAMPA 15-14 A",53569,08," ",334709,1866385,0,0
"STATE PAMPA 15-14 B",53466,08," ",301370,1311890,0,0
"STATE PAPILLON UNIT",291634,08," 711H",0,0,1777986,215097
"STATE PAPILLON UNIT",291635,08," 731H",0,0,0,0
"STATE PAPILLON UNIT",291678,08," 751H",0,0,2434668,303896
"STATE PAPILLON UNIT",292485,08," 712H",0,0,1657535,237505
"STATE PAPILLON UNIT",292486,08," 732H",0,0,1975988,252369
"STATE PAPILLON UNIT",292522,08," 733H",0,0,2164023,381668
"STATE PAPILLON UNIT",292604,08," 761H",0,0,2362546,214476
"STATE PAPILLON UNIT",57343,08," ",294246,2030238,0,0
